order_id,order_date,customer_segment,dc,lines,units,value_usd,promised_date,shipped_date,on_time
ORD-53982,2024-12-06,b2b-direct,CMH-1,2,58,2739,2024-12-09,2024-12-09,yes
ORD-53984,2024-12-06,independent,CMH-1,11,396,16828,2024-12-10,2024-12-10,yes
ORD-53985,2024-12-06,independent,PDX-1,3,108,4197,2024-12-11,2024-12-13,no
ORD-53986,2024-12-06,independent,PDX-1,8,152,6587,2024-12-10,2024-12-12,no
ORD-53988,2024-12-07,b2b-direct,PDX-1,5,150,1663,2024-12-10,2024-12-11,no
ORD-53989,2024-12-07,b2b-direct,RNO-1,14,84,2080,2024-12-13,2024-12-13,yes
ORD-53990,2024-12-07,retail-chain,CMH-1,14,504,13414,2024-12-10,2024-12-10,yes
ORD-53991,2024-12-07,retail-chain,CMH-1,14,490,25507,2024-12-10,2024-12-10,yes
ORD-53994,2024-12-07,ecommerce,CMH-1,3,69,2627,2024-12-13,2024-12-13,yes
ORD-53996,2024-12-07,independent,PDX-1,6,48,993,2024-12-10,2024-12-14,no
ORD-53999,2024-12-07,independent,RNO-1,8,160,3116,2024-12-10,2024-12-14,no
ORD-54001,2024-12-07,independent,CMH-1,5,85,1568,2024-12-11,2024-12-15,no
ORD-54002,2024-12-08,independent,PDX-1,4,44,1037,2024-12-12,2024-12-16,no
ORD-54003,2024-12-08,retail-chain,RNO-1,14,42,429,2024-12-12,2024-12-12,yes
ORD-54006,2024-12-08,ecommerce,RNO-1,12,48,1503,2024-12-11,2024-12-13,no
ORD-54007,2024-12-08,ecommerce,CMH-1,14,126,6671,2024-12-13,2024-12-17,no
ORD-54010,2024-12-08,b2b-direct,CMH-1,4,156,5209,2024-12-11,2024-12-11,yes
ORD-54013,2024-12-08,retail-chain,CMH-1,2,52,1434,2024-12-12,2024-12-12,yes
ORD-54015,2024-12-08,ecommerce,CMH-1,12,468,20547,2024-12-12,2024-12-12,yes
ORD-54017,2024-12-08,independent,CMH-1,9,270,10799,2024-12-13,2024-12-13,yes
ORD-54020,2024-12-09,retail-chain,PDX-1,7,196,8199,2024-12-12,2024-12-16,no
ORD-54021,2024-12-09,retail-chain,CMH-1,7,28,1480,2024-12-13,2024-12-13,yes
ORD-54024,2024-12-09,ecommerce,CMH-1,1,11,579,2024-12-13,2024-12-15,no
ORD-54025,2024-12-09,ecommerce,PDX-1,14,196,8938,2024-12-13,2024-12-15,no
ORD-54028,2024-12-09,b2b-direct,CMH-1,14,504,9000,2024-12-12,2024-12-13,no
ORD-54031,2024-12-09,b2b-direct,CMH-1,10,130,2872,2024-12-12,2024-12-14,no
ORD-54032,2024-12-09,b2b-direct,PDX-1,14,266,11526,2024-12-12,2024-12-12,yes
ORD-54034,2024-12-09,ecommerce,PDX-1,10,260,5345,2024-12-12,2024-12-12,yes
ORD-54037,2024-12-09,b2b-direct,RNO-1,7,14,654,2024-12-13,2024-12-14,no
ORD-54040,2024-12-09,ecommerce,PDX-1,5,140,4416,2024-12-14,2024-12-14,yes
ORD-54042,2024-12-10,retail-chain,CMH-1,5,85,3313,2024-12-16,2024-12-20,no
ORD-54043,2024-12-10,b2b-direct,PDX-1,7,35,497,2024-12-13,2024-12-13,yes
ORD-54045,2024-12-10,b2b-direct,CMH-1,1,16,606,2024-12-15,2024-12-15,yes
ORD-54046,2024-12-10,b2b-direct,CMH-1,6,90,844,2024-12-13,2024-12-13,yes
ORD-54047,2024-12-10,ecommerce,CMH-1,2,38,2028,2024-12-13,2024-12-15,no
ORD-54049,2024-12-10,b2b-direct,CMH-1,3,105,3351,2024-12-14,2024-12-14,yes
ORD-54051,2024-12-10,independent,RNO-1,6,120,3157,2024-12-13,2024-12-13,yes
ORD-54052,2024-12-10,retail-chain,CMH-1,9,99,3900,2024-12-13,2024-12-13,yes
ORD-54053,2024-12-10,retail-chain,CMH-1,14,280,8264,2024-12-15,2024-12-19,no
ORD-54054,2024-12-11,independent,RNO-1,13,390,10170,2024-12-16,2024-12-17,no
ORD-54055,2024-12-11,retail-chain,CMH-1,13,52,2725,2024-12-15,2024-12-15,yes
ORD-54058,2024-12-11,b2b-direct,CMH-1,9,72,1837,2024-12-15,2024-12-17,no
ORD-54061,2024-12-11,ecommerce,PDX-1,4,76,3725,2024-12-14,2024-12-15,no
ORD-54064,2024-12-11,retail-chain,PDX-1,5,105,2088,2024-12-15,2024-12-15,yes
ORD-54065,2024-12-11,ecommerce,CMH-1,12,372,11933,2024-12-17,2024-12-17,yes
ORD-54068,2024-12-12,ecommerce,CMH-1,12,192,10074,2024-12-16,2024-12-16,yes
ORD-54069,2024-12-12,independent,PDX-1,1,35,1920,2024-12-17,2024-12-17,yes
ORD-54072,2024-12-12,independent,RNO-1,5,180,4830,2024-12-15,2024-12-19,no
ORD-54075,2024-12-12,ecommerce,CMH-1,1,27,1441,2024-12-15,2024-12-15,yes
ORD-54077,2024-12-12,ecommerce,RNO-1,9,126,5076,2024-12-18,2024-12-18,yes
ORD-54078,2024-12-12,retail-chain,RNO-1,6,234,6518,2024-12-18,2024-12-18,yes
ORD-54081,2024-12-12,retail-chain,RNO-1,7,259,12676,2024-12-17,2024-12-17,yes
ORD-54084,2024-12-12,retail-chain,CMH-1,9,351,3344,2024-12-16,2024-12-16,yes
ORD-54085,2024-12-12,ecommerce,PDX-1,9,360,18570,2024-12-15,2024-12-17,no
ORD-54086,2024-12-13,retail-chain,PDX-1,9,216,10756,2024-12-17,2024-12-17,yes
ORD-54089,2024-12-13,b2b-direct,PDX-1,3,108,4390,2024-12-16,2024-12-16,yes
ORD-54091,2024-12-13,independent,PDX-1,13,39,525,2024-12-17,2024-12-18,no
ORD-54092,2024-12-13,retail-chain,RNO-1,8,128,3358,2024-12-17,2024-12-19,no
ORD-54093,2024-12-13,independent,RNO-1,2,66,784,2024-12-19,2024-12-19,yes
ORD-54095,2024-12-13,retail-chain,PDX-1,4,152,5258,2024-12-16,2024-12-16,yes
ORD-54098,2024-12-13,independent,CMH-1,2,62,1010,2024-12-17,2024-12-17,yes
ORD-54099,2024-12-13,independent,PDX-1,12,384,13252,2024-12-16,2024-12-17,no
ORD-54100,2024-12-14,b2b-direct,PDX-1,10,130,3817,2024-12-18,2024-12-19,no
ORD-54101,2024-12-14,retail-chain,CMH-1,8,168,7203,2024-12-18,2024-12-18,yes
ORD-54102,2024-12-14,b2b-direct,PDX-1,2,72,901,2024-12-17,2024-12-17,yes
ORD-54104,2024-12-14,retail-chain,PDX-1,6,36,1948,2024-12-17,2024-12-17,yes
ORD-54106,2024-12-14,b2b-direct,PDX-1,2,30,707,2024-12-19,2024-12-19,yes
ORD-54107,2024-12-14,retail-chain,CMH-1,9,45,482,2024-12-17,2024-12-18,no
ORD-54109,2024-12-15,b2b-direct,CMH-1,3,72,2870,2024-12-21,2024-12-22,no
ORD-54111,2024-12-15,b2b-direct,CMH-1,2,8,233,2024-12-18,2024-12-18,yes
ORD-54113,2024-12-15,b2b-direct,RNO-1,3,45,2227,2024-12-19,2024-12-19,yes
ORD-54114,2024-12-15,b2b-direct,PDX-1,11,220,6629,2024-12-18,2024-12-20,no
ORD-54116,2024-12-15,independent,CMH-1,14,490,7362,2024-12-19,2024-12-19,yes
ORD-54117,2024-12-15,retail-chain,RNO-1,13,234,4245,2024-12-20,2024-12-20,yes
ORD-54118,2024-12-15,ecommerce,RNO-1,14,350,14296,2024-12-20,2024-12-20,yes
ORD-54121,2024-12-15,b2b-direct,RNO-1,5,145,2621,2024-12-21,2024-12-21,yes
ORD-54122,2024-12-15,ecommerce,CMH-1,11,264,14493,2024-12-20,2024-12-24,no
ORD-54124,2024-12-15,ecommerce,CMH-1,1,36,765,2024-12-20,2024-12-20,yes
ORD-54127,2024-12-16,independent,RNO-1,1,37,945,2024-12-21,2024-12-22,no
ORD-54128,2024-12-16,ecommerce,PDX-1,8,272,6807,2024-12-19,2024-12-21,no
ORD-54131,2024-12-16,retail-chain,RNO-1,13,455,8503,2024-12-19,2024-12-23,no
ORD-54132,2024-12-16,ecommerce,PDX-1,8,128,6831,2024-12-20,2024-12-20,yes
ORD-54134,2024-12-16,independent,CMH-1,9,153,7040,2024-12-19,2024-12-19,yes
ORD-54137,2024-12-16,b2b-direct,CMH-1,5,15,778,2024-12-21,2024-12-21,yes
ORD-54138,2024-12-16,retail-chain,RNO-1,8,96,2640,2024-12-22,2024-12-22,yes
ORD-54141,2024-12-16,ecommerce,PDX-1,13,390,5945,2024-12-21,2024-12-23,no
ORD-54144,2024-12-16,ecommerce,RNO-1,3,42,1214,2024-12-19,2024-12-23,no
ORD-54146,2024-12-16,retail-chain,CMH-1,11,429,8537,2024-12-20,2024-12-21,no
ORD-54149,2024-12-17,ecommerce,RNO-1,7,266,12337,2024-12-20,2024-12-24,no
ORD-54152,2024-12-17,b2b-direct,PDX-1,1,17,233,2024-12-21,2024-12-25,no
ORD-54153,2024-12-17,retail-chain,RNO-1,10,30,1458,2024-12-21,2024-12-21,yes
ORD-54155,2024-12-17,retail-chain,PDX-1,10,80,1029,2024-12-21,2024-12-21,yes
ORD-54156,2024-12-17,independent,PDX-1,5,35,782,2024-12-23,2024-12-23,yes
ORD-54159,2024-12-17,b2b-direct,CMH-1,12,312,5494,2024-12-20,2024-12-24,no
ORD-54162,2024-12-17,b2b-direct,PDX-1,4,132,6202,2024-12-20,2024-12-24,no
ORD-54165,2024-12-17,independent,PDX-1,7,196,8628,2024-12-21,2024-12-23,no
ORD-54167,2024-12-17,retail-chain,PDX-1,12,96,3171,2024-12-20,2024-12-20,yes
ORD-54170,2024-12-17,retail-chain,PDX-1,4,128,3573,2024-12-21,2024-12-21,yes
ORD-54172,2024-12-17,independent,PDX-1,1,8,107,2024-12-20,2024-12-20,yes
ORD-54174,2024-12-18,retail-chain,RNO-1,11,429,20022,2024-12-22,2024-12-22,yes
ORD-54175,2024-12-18,retail-chain,CMH-1,14,252,3021,2024-12-22,2024-12-22,yes
ORD-54177,2024-12-18,b2b-direct,RNO-1,5,70,1756,2024-12-21,2024-12-21,yes
ORD-54180,2024-12-18,b2b-direct,PDX-1,3,54,2349,2024-12-21,2024-12-21,yes
ORD-54183,2024-12-18,independent,CMH-1,2,56,2926,2024-12-24,2024-12-28,no
ORD-54185,2024-12-18,independent,RNO-1,10,280,10985,2024-12-22,2024-12-24,no
ORD-54187,2024-12-18,ecommerce,RNO-1,8,136,7428,2024-12-23,2024-12-23,yes
ORD-54188,2024-12-18,ecommerce,CMH-1,12,132,2112,2024-12-23,2024-12-23,yes
ORD-54190,2024-12-19,b2b-direct,PDX-1,9,99,2005,2024-12-23,2024-12-25,no
ORD-54192,2024-12-19,ecommerce,CMH-1,10,90,4935,2024-12-25,2024-12-01,no
ORD-54194,2024-12-19,retail-chain,RNO-1,13,195,5769,2024-12-22,2024-12-24,no
ORD-54195,2024-12-19,independent,CMH-1,9,225,4205,2024-12-23,2024-12-24,no
ORD-54197,2024-12-19,retail-chain,PDX-1,7,224,2634,2024-12-23,2024-12-23,yes
ORD-54198,2024-12-19,independent,RNO-1,2,40,503,2024-12-22,2024-12-22,yes
ORD-54200,2024-12-19,independent,CMH-1,14,266,8520,2024-12-25,2024-12-25,yes
ORD-54202,2024-12-19,b2b-direct,RNO-1,10,230,8453,2024-12-23,2024-12-27,no
ORD-54204,2024-12-20,ecommerce,CMH-1,11,418,5808,2024-12-25,2024-12-01,no
ORD-54207,2024-12-20,ecommerce,CMH-1,7,35,973,2024-12-23,2024-12-23,yes
ORD-54210,2024-12-20,ecommerce,RNO-1,4,128,6763,2024-12-23,2024-12-23,yes
ORD-54213,2024-12-20,retail-chain,RNO-1,7,224,5818,2024-12-23,2024-12-23,yes
ORD-54214,2024-12-20,independent,CMH-1,6,84,3477,2024-12-25,2024-12-25,yes
ORD-54215,2024-12-20,independent,RNO-1,11,66,2307,2024-12-26,2024-12-27,no
ORD-54217,2024-12-20,independent,CMH-1,4,12,659,2024-12-24,2024-12-28,no
ORD-54218,2024-12-20,ecommerce,CMH-1,10,120,5936,2024-12-23,2024-12-23,yes
ORD-54219,2024-12-21,independent,RNO-1,2,76,2527,2024-12-25,2024-12-01,no
ORD-54220,2024-12-21,b2b-direct,CMH-1,7,105,2442,2024-12-25,2024-12-25,yes
ORD-54221,2024-12-21,ecommerce,CMH-1,6,132,3992,2024-12-24,2024-12-24,yes
ORD-54222,2024-12-21,ecommerce,PDX-1,13,195,5112,2024-12-24,2024-12-24,yes
ORD-54225,2024-12-21,retail-chain,PDX-1,9,72,2160,2024-12-25,2024-12-25,yes
ORD-54226,2024-12-21,ecommerce,CMH-1,7,175,8809,2024-12-25,2024-12-26,no
ORD-54227,2024-12-21,independent,RNO-1,3,72,3593,2024-12-27,2024-12-27,yes
ORD-54230,2024-12-22,retail-chain,PDX-1,9,144,3082,2024-12-25,2024-12-25,yes
ORD-54233,2024-12-22,retail-chain,CMH-1,3,81,888,2024-12-26,2024-12-26,yes
ORD-54234,2024-12-22,ecommerce,PDX-1,4,104,2657,2024-12-25,2024-12-25,yes
ORD-54236,2024-12-22,b2b-direct,CMH-1,5,35,1376,2024-12-26,2024-12-26,yes
ORD-54239,2024-12-22,b2b-direct,CMH-1,14,98,3678,2024-12-25,2024-12-26,no
ORD-54242,2024-12-22,b2b-direct,PDX-1,8,136,5760,2024-12-25,2024-12-25,yes
ORD-54243,2024-12-22,ecommerce,RNO-1,8,24,746,2024-12-26,2024-12-02,no
ORD-54244,2024-12-22,ecommerce,CMH-1,14,196,8363,2024-12-26,2024-12-02,no
ORD-54245,2024-12-22,ecommerce,PDX-1,6,90,4443,2024-12-25,2024-12-27,no
ORD-54248,2024-12-22,b2b-direct,RNO-1,9,81,4171,2024-12-28,2024-12-28,yes
ORD-54249,2024-12-22,independent,RNO-1,1,30,733,2024-12-25,2024-12-01,no
ORD-54252,2024-12-23,ecommerce,RNO-1,11,374,7520,2024-12-01,2024-12-05,no
ORD-54253,2024-12-23,b2b-direct,RNO-1,5,140,2571,2024-12-01,2024-12-05,no
ORD-54256,2024-12-23,independent,RNO-1,8,112,5239,2024-12-27,2024-12-28,no
ORD-54257,2024-12-23,b2b-direct,RNO-1,10,50,1556,2024-12-28,2024-12-02,no
ORD-54259,2024-12-23,b2b-direct,CMH-1,5,195,5802,2024-12-26,2024-12-28,no
ORD-54262,2024-12-23,independent,CMH-1,12,384,6630,2024-12-27,2024-12-27,yes
ORD-54265,2024-12-23,retail-chain,CMH-1,9,135,6760,2024-12-01,2024-12-05,no
ORD-54266,2024-12-24,b2b-direct,RNO-1,4,144,5616,2024-12-01,2024-12-01,yes
ORD-54267,2024-12-24,ecommerce,PDX-1,6,114,1650,2024-12-28,2024-12-28,yes
ORD-54268,2024-12-24,independent,PDX-1,9,117,5816,2024-12-02,2024-12-02,yes
ORD-54270,2024-12-24,b2b-direct,CMH-1,10,150,6943,2024-12-27,2024-12-27,yes
ORD-54273,2024-12-24,independent,CMH-1,1,24,719,2024-12-28,2024-12-28,yes
ORD-54276,2024-12-24,independent,CMH-1,10,90,2780,2024-12-01,2024-12-01,yes
ORD-54277,2024-12-24,ecommerce,RNO-1,10,380,12797,2024-12-27,2024-12-03,no
ORD-54280,2024-12-24,ecommerce,CMH-1,12,444,22288,2024-12-02,2024-12-02,yes
ORD-54283,2024-12-24,b2b-direct,PDX-1,8,200,4008,2024-12-02,2024-12-03,no
ORD-54284,2024-12-24,b2b-direct,RNO-1,10,370,7054,2024-12-28,2024-12-02,no
ORD-54287,2024-12-25,independent,PDX-1,12,132,1664,2024-12-03,2024-12-03,yes
ORD-54288,2024-12-25,independent,PDX-1,10,380,13862,2024-12-01,2024-12-01,yes
ORD-54290,2024-12-25,b2b-direct,RNO-1,6,96,5102,2024-12-28,2024-12-28,yes
ORD-54291,2024-12-25,b2b-direct,PDX-1,1,27,650,2024-12-28,2024-12-28,yes
ORD-54293,2024-12-25,ecommerce,PDX-1,4,128,3030,2024-12-28,2024-12-02,no
ORD-54294,2024-12-25,ecommerce,RNO-1,7,280,3026,2024-12-02,2024-12-02,yes
ORD-54297,2024-12-25,independent,PDX-1,6,168,4068,2024-12-02,2024-12-02,yes
ORD-54299,2024-12-25,retail-chain,PDX-1,13,507,11174,2024-12-01,2024-12-03,no
ORD-54300,2024-12-25,retail-chain,RNO-1,1,6,285,2024-12-28,2024-12-02,no
ORD-54303,2024-12-25,b2b-direct,RNO-1,8,248,7955,2024-12-03,2024-12-03,yes
ORD-54304,2024-12-26,b2b-direct,RNO-1,3,120,2334,2024-12-04,2024-12-04,yes
ORD-54307,2024-12-26,independent,RNO-1,5,120,3215,2024-12-02,2024-12-03,no
ORD-54309,2024-12-26,b2b-direct,RNO-1,8,24,447,2024-12-03,2024-12-07,no
ORD-54311,2024-12-26,retail-chain,CMH-1,7,42,1722,2024-12-02,2024-12-02,yes
ORD-54313,2024-12-26,ecommerce,CMH-1,13,442,18083,2024-12-04,2024-12-04,yes
ORD-54316,2024-12-26,retail-chain,CMH-1,1,11,596,2024-12-04,2024-12-08,no
ORD-54317,2024-12-26,retail-chain,PDX-1,13,468,16766,2024-12-03,2024-12-05,no
ORD-54319,2024-12-26,b2b-direct,RNO-1,11,275,10351,2024-12-02,2024-12-04,no
ORD-54322,2024-12-26,independent,RNO-1,11,154,3770,2024-12-01,2024-12-05,no
ORD-54324,2024-12-27,independent,CMH-1,9,171,4751,2024-12-04,2024-12-08,no
ORD-54325,2024-12-27,retail-chain,PDX-1,6,24,871,2024-12-02,2024-12-02,yes
ORD-54326,2024-12-27,retail-chain,RNO-1,14,42,885,2024-12-05,2024-12-06,no
ORD-54329,2024-12-27,retail-chain,RNO-1,9,72,2726,2024-12-03,2024-12-04,no
ORD-54331,2024-12-27,ecommerce,RNO-1,2,10,550,2024-12-05,2024-12-05,yes
ORD-54334,2024-12-27,ecommerce,CMH-1,11,143,6446,2024-12-04,2024-12-04,yes
ORD-54337,2024-12-27,ecommerce,RNO-1,7,126,4669,2024-12-04,2024-12-08,no
ORD-54340,2024-12-27,b2b-direct,RNO-1,4,152,3995,2024-12-05,2024-12-06,no
ORD-54343,2024-12-27,ecommerce,CMH-1,12,36,657,2024-12-03,2024-12-03,yes
ORD-54344,2024-12-27,ecommerce,CMH-1,13,208,10532,2024-12-02,2024-12-04,no
ORD-54345,2024-12-27,retail-chain,RNO-1,11,66,792,2024-12-02,2024-12-03,no
ORD-54347,2024-12-28,b2b-direct,RNO-1,2,70,1877,2024-12-06,2024-12-10,no
ORD-54350,2024-12-28,independent,PDX-1,11,396,13085,2024-12-03,2024-12-03,yes
ORD-54353,2024-12-28,b2b-direct,RNO-1,14,532,14739,2024-12-06,2024-12-06,yes
ORD-54354,2024-12-28,b2b-direct,PDX-1,10,160,4415,2024-12-03,2024-12-03,yes
ORD-54357,2024-12-28,retail-chain,CMH-1,11,99,2320,2024-12-03,2024-12-07,no
ORD-54358,2024-12-28,ecommerce,RNO-1,12,120,2199,2024-12-03,2024-12-03,yes
ORD-54359,2024-12-28,retail-chain,RNO-1,8,96,954,2024-12-03,2024-12-05,no
ORD-54362,2024-12-28,ecommerce,PDX-1,4,148,6006,2024-12-04,2024-12-06,no
ORD-54364,2024-12-28,independent,CMH-1,11,308,16055,2024-12-06,2024-12-06,yes
ORD-54366,2024-12-28,retail-chain,PDX-1,11,132,7051,2024-12-05,2024-12-05,yes
ORD-54369,2024-12-28,ecommerce,CMH-1,3,84,2755,2024-12-05,2024-12-05,yes
ORD-54371,2024-12-29,independent,RNO-1,3,114,4048,2024-12-05,2024-12-05,yes
ORD-54373,2024-12-29,b2b-direct,CMH-1,6,108,5363,2024-12-05,2024-12-09,no
ORD-54374,2024-12-29,independent,RNO-1,13,78,3569,2024-12-04,2024-12-04,yes
ORD-54375,2024-12-29,ecommerce,CMH-1,3,30,1360,2024-12-07,2024-12-07,yes
ORD-54377,2024-12-29,b2b-direct,RNO-1,5,105,4972,2024-12-07,2024-12-09,no
ORD-54379,2024-12-29,retail-chain,CMH-1,3,78,3090,2024-12-05,2024-12-09,no
ORD-54381,2024-12-29,independent,PDX-1,10,220,11002,2024-12-05,2024-12-06,no
ORD-54384,2024-12-30,independent,PDX-1,8,128,1415,2024-12-07,2024-12-07,yes
ORD-54385,2024-12-30,retail-chain,CMH-1,1,17,220,2024-12-06,2024-12-10,no
ORD-54386,2024-12-30,independent,CMH-1,4,28,899,2024-12-06,2024-12-07,no
ORD-54389,2024-12-30,ecommerce,PDX-1,3,96,1698,2024-12-06,2024-12-06,yes
ORD-54392,2024-12-30,b2b-direct,RNO-1,5,20,258,2024-12-08,2024-12-12,no
ORD-54394,2024-12-30,ecommerce,RNO-1,4,112,2747,2024-12-08,2024-12-08,yes
ORD-54396,2024-12-30,independent,RNO-1,3,51,1538,2024-12-08,2024-12-08,yes
ORD-54398,2024-12-30,retail-chain,RNO-1,5,50,661,2024-12-07,2024-12-07,yes
ORD-54401,2024-12-30,retail-chain,PDX-1,4,76,1809,2024-12-07,2024-12-07,yes
ORD-54402,2024-12-31,b2b-direct,PDX-1,5,145,7271,2024-12-07,2024-12-11,no
ORD-54404,2024-12-31,independent,CMH-1,13,338,3320,2024-12-07,2024-12-07,yes
ORD-54405,2024-12-31,ecommerce,PDX-1,6,72,1304,2024-12-07,2024-12-09,no
ORD-54407,2024-12-31,retail-chain,PDX-1,11,297,15730,2024-12-07,2024-12-07,yes
ORD-54408,2024-12-31,retail-chain,RNO-1,5,155,2812,2024-12-07,2024-12-07,yes
ORD-54411,2024-12-31,b2b-direct,PDX-1,1,34,1550,2024-12-06,2024-12-08,no
ORD-54414,2024-12-31,b2b-direct,RNO-1,7,14,436,2024-12-07,2024-12-07,yes
ORD-54415,2024-12-31,b2b-direct,PDX-1,11,88,3026,2024-12-06,2024-12-06,yes
ORD-54418,2024-12-31,ecommerce,PDX-1,6,102,4101,2024-12-06,2024-12-06,yes
ORD-54419,2024-12-31,independent,PDX-1,5,130,5430,2024-12-08,2024-12-12,no
ORD-54421,2024-12-31,independent,CMH-1,5,105,2607,2024-12-06,2024-12-07,no
